Time, pos_a, pos_ref, vel_a, vel_ref, accel_a, accel_ref
4924,-2.839844,-2.239051,-0.949999,0.360476,1.104492,1.572570
4925,-2.839844,-2.234290,-0.949999,0.363332,1.096680,1.575998
4926,-2.839844,-2.229516,-0.949999,0.366197,1.161133,1.579435
4927,-2.839844,-2.224732,-0.949999,0.369067,1.077148,1.582879
4928,-2.839844,-2.219933,-0.949999,0.371947,1.051758,1.586335
4929,-2.839844,-2.215123,-0.949999,0.374832,1.096680,1.589798
4930,-2.839844,-2.210299,-0.949999,0.377727,1.131836,1.593271
4931,-2.839844,-2.205462,-0.949999,0.380629,1.108398,1.596753
4932,-2.839844,-2.200615,-0.949999,0.383537,1.195312,1.600243
4933,-2.839844,-2.195754,-0.949999,0.386454,1.038086,1.603744
4934,-2.839844,-2.190881,-0.949999,0.389377,1.105469,1.607252
4935,-2.839844,-2.185995,-0.949999,0.392309,1.121094,1.610770
4936,-2.839844,-2.181096,-0.949999,0.395249,1.170898,1.614297
4937,-2.839844,-2.176187,-0.949999,0.398194,1.149414,1.617832
4938,-2.839844,-2.171263,-0.949999,0.401148,1.117188,1.621377
4939,-2.929688,-2.166329,-0.839998,0.458015,1.053711,1.557616
4940,-2.929688,-2.161381,-0.839998,0.460984,1.192383,1.561179
4941,-2.929688,-2.156421,-0.839998,0.463960,1.133789,1.564750
4942,-2.929688,-2.151450,-0.839998,0.466943,1.185547,1.568329
4943,-2.929688,-2.146465,-0.839998,0.469933,1.173828,1.571918
4944,-2.929688,-2.141470,-0.839998,0.472931,1.184570,1.575515
4945,-2.929688,-2.136461,-0.839998,0.475936,1.147461,1.579121
4946,-2.929688,-2.131440,-0.839998,0.478949,1.155273,1.582736
4947,-2.929688,-2.126408,-0.839998,0.481968,1.193359,1.586359
4948,-2.929688,-2.121363,-0.839998,0.484995,1.131836,1.589992
4949,-2.929688,-2.116305,-0.839998,0.488029,1.086914,1.593633
4950,-2.929688,-2.111238,-0.839998,0.491070,1.136719,1.597282
4951,-2.929688,-2.106156,-0.839998,0.494119,1.136719,1.600940
4952,-2.929688,-2.101065,-0.839998,0.497173,1.195312,1.604606
4953,-2.929688,-2.095960,-0.839998,0.500237,1.202148,1.608282
4954,-2.929688,-2.090843,-0.839998,0.503307,1.196289,1.611966
4955,-2.929688,-2.085716,-0.839998,0.506383,1.260742,1.615658
4956,-2.929688,-2.080575,-0.839998,0.509468,1.093750,1.619359
4957,-2.929688,-2.075424,-0.839998,0.512558,1.208008,1.623067
4958,-2.929688,-2.070260,-0.839998,0.515657,1.230469,1.626786
4959,-2.929688,-2.065084,-0.839998,0.518762,1.092773,1.630513
4960,-2.929688,-2.059898,-0.839998,0.521874,1.183594,1.634246
4961,-2.929688,-2.054698,-0.839998,0.524993,1.155273,1.637990
4962,-2.929688,-2.049489,-0.839998,0.528119,1.169922,1.641741
4963,-2.929688,-2.044266,-0.839998,0.531253,1.163086,1.645501
4964,-2.929688,-2.039032,-0.839998,0.534393,1.059570,1.649270
4965,-3.000000,-2.033788,-0.719999,0.579727,1.151367,1.559672
4966,-3.000000,-2.028531,-0.719999,0.582882,1.180664,1.563457
4967,-3.000000,-2.023262,-0.719999,0.586043,1.248047,1.567251
4968,-3.000000,-2.017983,-0.719999,0.589210,1.146484,1.571051
4969,-3.000000,-2.012691,-0.719999,0.592385,1.140625,1.574861
4970,-3.000000,-2.007390,-0.719999,0.595566,1.216797,1.578678
4971,-3.000000,-2.002076,-0.719999,0.598755,1.128906,1.582505
4972,-3.000000,-1.996750,-0.719999,0.601950,1.174805,1.586339
4973,-3.000000,-1.991414,-0.719999,0.605151,1.130859,1.590181
4974,-3.000000,-1.986066,-0.719999,0.608361,1.202148,1.594032
4975,-3.000000,-1.980708,-0.719999,0.611575,1.135742,1.597890
4976,-3.000000,-1.975337,-0.719999,0.614798,1.077148,1.601757
4977,-3.000000,-1.969954,-0.719999,0.618027,1.199219,1.605632
4978,-3.000000,-1.964563,-0.719999,0.621262,1.220703,1.609514
4979,-3.000000,-1.959158,-0.719999,0.624505,1.183594,1.613405
4980,-3.000000,-1.953745,-0.719999,0.627753,1.099609,1.617303
4981,-3.000000,-1.948318,-0.719999,0.631009,1.144531,1.621210
4982,-3.000000,-1.942880,-0.719999,0.634272,1.185547,1.625126
4983,-3.000000,-1.937433,-0.719999,0.637540,1.193359,1.629047
4984,-3.000000,-1.931973,-0.719999,0.640816,1.201172,1.632978
4985,-3.000000,-1.926505,-0.719999,0.644097,1.213867,1.636916
4986,-3.000000,-1.921023,-0.719999,0.647386,1.089844,1.640863
4987,-3.000000,-1.915530,-0.719999,0.650682,1.188477,1.644817
4988,-3.000000,-1.910029,-0.719999,0.653983,1.168945,1.648778
4989,-3.000000,-1.904515,-0.719999,0.657291,1.186523,1.652749
4990,-3.000000,-1.898989,-0.719999,0.660606,1.177734,1.656727
4991,-3.066406,-1.893456,-0.609999,0.703770,1.171875,1.576523
4992,-3.066406,-1.887909,-0.609999,0.707098,1.152344,1.580516
4993,-3.066406,-1.882354,-0.609999,0.710431,1.171875,1.584516
4994,-3.066406,-1.876786,-0.609999,0.713772,1.249023,1.588525
4995,-3.066406,-1.871207,-0.609999,0.717119,1.165039,1.592542
4996,-3.066406,-1.865620,-0.609999,0.720472,1.207031,1.596564
4997,-3.066406,-1.860020,-0.609999,0.723832,1.198242,1.600596
4998,-3.066406,-1.854412,-0.609999,0.727196,1.168945,1.604634
4999,-3.066406,-1.848791,-0.609999,0.730569,1.237305,1.608681
5000,-3.066406,-1.843160,-0.609999,0.733948,1.176758,1.612736
5001,-3.066406,-1.837520,-0.609999,0.737332,1.191406,1.616796
5002,-3.066406,-1.831868,-0.609999,0.740723,1.162109,1.620866
5003,-3.066406,-1.826208,-0.609999,0.744119,1.113281,1.624941
5004,-3.066406,-1.820535,-0.609999,0.747523,1.068359,1.629026
5005,-3.066406,-1.814851,-0.609999,0.750933,1.134766,1.633118
5006,-3.066406,-1.809160,-0.609999,0.754348,1.194336,1.637216
5007,-3.066406,-1.803456,-0.609999,0.757770,1.126953,1.641323
5008,-3.066406,-1.797744,-0.609999,0.761197,1.122070,1.645435
5009,-3.066406,-1.792020,-0.609999,0.764632,1.162109,1.649557
5010,-3.066406,-1.786286,-0.609999,0.768072,1.183594,1.653685
5011,-3.066406,-1.780543,-0.609999,0.771518,1.149414,1.657820
5012,-3.066406,-1.774789,-0.609999,0.774971,1.136719,1.661963
5013,-3.066406,-1.769024,-0.609999,0.778430,1.163086,1.666114
5014,-3.066406,-1.763251,-0.609999,0.781893,1.108398,1.670270
5015,-3.066406,-1.757467,-0.609999,0.785364,1.168945,1.674435
5016,-3.128906,-1.751674,-0.499998,0.826339,1.142578,1.591605
5017,-3.128906,-1.745870,-0.499998,0.829822,1.163086,1.595784
5018,-3.128906,-1.740055,-0.499998,0.833311,1.177734,1.599971
5019,-3.128906,-1.734233,-0.499998,0.836804,1.229492,1.604163
5020,-3.128906,-1.728399,-0.499998,0.840305,1.209961,1.608363
5021,-3.128906,-1.722557,-0.499998,0.843810,1.170898,1.612569
5022,-3.128906,-1.716703,-0.499998,0.847322,1.141602,1.616784
5023,-3.128906,-1.710840,-0.499998,0.850840,1.176758,1.621006
5024,-3.128906,-1.704968,-0.499998,0.854363,1.220703,1.625233
5025,-3.128906,-1.699085,-0.499998,0.857893,1.155273,1.629469
5026,-3.128906,-1.693195,-0.499998,0.861427,1.252930,1.633710
5027,-3.128906,-1.687293,-0.499998,0.864968,1.199219,1.637959
5028,-3.128906,-1.681381,-0.499998,0.868515,1.196289,1.642216
5029,-3.128906,-1.675463,-0.499998,0.872066,1.201172,1.646477
5030,-3.128906,-1.669532,-0.499998,0.875625,1.129883,1.650747
5031,-3.128906,-1.663592,-0.499998,0.879189,1.289062,1.655024
5032,-3.128906,-1.657644,-0.499998,0.882757,1.166016,1.659306
5033,-3.128906,-1.651685,-0.499998,0.886333,1.263672,1.663597
5034,-3.128906,-1.645719,-0.499998,0.889912,1.160156,1.667892
5035,-3.128906,-1.639741,-0.499998,0.893499,1.131836,1.672197
5036,-3.128906,-1.633754,-0.499998,0.897091,1.161133,1.676507
5037,-3.128906,-1.627761,-0.499998,0.900687,1.273438,1.680823
5038,-3.128906,-1.621755,-0.499998,0.904291,1.234375,1.685147
5039,-3.128906,-1.615743,-0.499998,0.907898,1.275391,1.689476
5040,-3.128906,-1.609719,-0.499998,0.911512,1.212891,1.693813
5041,-3.128906,-1.603686,-0.499998,0.915132,1.245117,1.698156
5042,-3.167969,-1.597646,-0.369999,0.942194,1.295898,1.574631
5043,-3.167969,-1.591595,-0.369999,0.945824,1.132812,1.578988
5044,-3.167969,-1.585537,-0.369999,0.949459,1.193359,1.583350
5045,-3.167969,-1.579468,-0.369999,0.953101,1.293945,1.587719
5046,-3.167969,-1.573390,-0.369999,0.956747,1.176758,1.592096
5047,-3.167969,-1.567305,-0.369999,0.960398,1.126953,1.596477
5048,-3.167969,-1.561209,-0.369999,0.964056,1.159180,1.600866
5049,-3.167969,-1.555107,-0.369999,0.967717,1.153320,1.605260
5050,-3.167969,-1.548993,-0.369999,0.971385,1.157227,1.609661
5051,-3.167969,-1.542871,-0.369999,0.975059,1.154297,1.614069
5052,-3.167969,-1.536742,-0.369999,0.978736,1.186523,1.618482
5053,-3.167969,-1.530602,-0.369999,0.982420,1.072266,1.622903
5054,-3.167969,-1.524454,-0.369999,0.986109,1.174805,1.627330
5055,-3.167969,-1.518299,-0.369999,0.989802,1.135742,1.631761
5056,-3.167969,-1.512133,-0.369999,0.993501,1.222656,1.636201
5057,-3.167969,-1.505961,-0.369999,0.997205,1.191406,1.640644
5058,-3.167969,-1.499778,-0.369999,1.000914,1.183594,1.645096
5059,-3.167969,-1.493587,-0.369999,1.004629,1.164062,1.649554
5060,-3.167969,-1.487390,-0.369999,1.008348,1.129883,1.654016
5061,-3.167969,-1.481181,-0.369999,1.012073,1.180664,1.658486
5062,-3.167969,-1.474967,-0.369999,1.015801,1.132812,1.662960
5063,-3.167969,-1.468742,-0.369999,1.019536,1.109375,1.667442
5064,-3.167969,-1.462508,-0.369999,1.023276,1.146484,1.671930
5065,-3.167969,-1.456269,-0.369999,1.027020,1.198242,1.676422
5066,-3.167969,-1.450019,-0.369999,1.030770,1.165039,1.680922
5067,-3.199219,-1.443764,-0.249998,1.053273,1.149414,1.563926
5068,-3.199219,-1.437497,-0.249998,1.057033,1.140625,1.568437
5069,-3.199219,-1.431223,-0.249998,1.060798,1.189453,1.572955
5070,-3.199219,-1.424943,-0.249998,1.064566,1.168945,1.577477
5071,-3.199219,-1.418652,-0.249998,1.068340,1.238281,1.582006
5072,-3.199219,-1.412353,-0.249998,1.072119,1.087891,1.586541
5073,-3.199219,-1.406049,-0.249998,1.075902,1.186523,1.591080
5074,-3.199219,-1.399734,-0.249998,1.079691,1.221680,1.595627
5075,-3.199219,-1.393414,-0.249998,1.083483,1.151367,1.600177
5076,-3.199219,-1.387084,-0.249998,1.087281,1.213867,1.604735
5077,-3.199219,-1.380745,-0.249998,1.091084,1.166992,1.609299
5078,-3.199219,-1.374401,-0.249998,1.094890,1.193359,1.613866
5079,-3.199219,-1.368047,-0.249998,1.098703,1.166016,1.618441
5080,-3.199219,-1.361688,-0.249998,1.102518,1.138672,1.623020
5081,-3.199219,-1.355319,-0.249998,1.106340,1.267578,1.627606
5082,-3.199219,-1.348941,-0.249998,1.110167,1.246094,1.632198
5083,-3.199219,-1.342559,-0.249998,1.113996,1.293945,1.636793
5084,-3.199219,-1.336167,-0.249998,1.117831,1.156250,1.641395
5085,-3.199219,-1.329769,-0.249998,1.121670,1.218750,1.646001
5086,-3.199219,-1.323362,-0.249998,1.125514,1.160156,1.650615
5087,-3.199219,-1.316947,-0.249998,1.129363,1.137695,1.655234
5088,-3.199219,-1.310526,-0.249998,1.133215,1.169922,1.659856
5089,-3.199219,-1.304096,-0.249998,1.137073,1.147461,1.664486
5090,-3.199219,-1.297662,-0.249998,1.140934,1.158203,1.669119
5091,-3.199219,-1.291217,-0.249998,1.144801,1.083008,1.673759
5092,-3.199219,-1.284765,-0.249998,1.148672,1.178711,1.678405
5093,-3.218750,-1.278308,-0.129999,1.164265,1.206055,1.553117
5094,-3.218750,-1.271842,-0.129999,1.168145,1.204102,1.557773
5095,-3.218750,-1.265368,-0.129999,1.172029,1.098633,1.562434
5096,-3.218750,-1.258889,-0.129999,1.175916,1.175781,1.567099
5097,-3.218750,-1.252401,-0.129999,1.179809,1.281250,1.571770
5098,-3.218750,-1.245909,-0.129999,1.183705,1.165039,1.576445
5099,-3.218750,-1.239406,-0.129999,1.187606,1.166992,1.581127
5100,-3.218750,-1.232897,-0.129999,1.191512,1.138672,1.585813
5101,-3.218750,-1.226383,-0.129999,1.195420,1.066406,1.590503
5102,-3.218750,-1.219860,-0.129999,1.199334,1.101562,1.595200
5103,-3.218750,-1.213332,-0.129999,1.203251,1.164062,1.599900
5104,-3.218750,-1.206795,-0.129999,1.207173,1.238281,1.604606
5105,-3.218750,-1.200252,-0.129999,1.211099,1.269531,1.609318
5106,-3.218750,-1.193704,-0.129999,1.215028,1.143555,1.614032
5107,-3.218750,-1.187146,-0.129999,1.218962,1.196289,1.618754
5108,-3.218750,-1.180584,-0.129999,1.222899,1.151367,1.623478
5109,-3.218750,-1.174014,-0.129999,1.226842,1.214844,1.628209
5110,-3.218750,-1.167436,-0.129999,1.230788,1.148438,1.632945
5111,-3.218750,-1.160855,-0.129999,1.234737,1.201172,1.637684
5112,-3.218750,-1.154264,-0.129999,1.238692,1.251953,1.642429
5113,-3.218750,-1.147669,-0.129999,1.242649,1.208008,1.647177
5114,-3.218750,-1.141065,-0.129999,1.246611,1.192383,1.651932
5115,-3.218750,-1.134455,-0.129999,1.250577,1.143555,1.656691
5116,-3.218750,-1.127841,-0.129999,1.254545,1.184570,1.661454
5117,-3.218750,-1.121218,-0.129999,1.258519,1.141602,1.666222
5118,-3.218750,-1.114588,-0.129999,1.262497,1.097656,1.670995
5119,-3.226562,-1.107955,-0.009998,1.271164,1.122070,1.537395
5120,-3.226562,-1.101313,-0.009998,1.275150,1.097656,1.542178
5121,-3.226562,-1.094668,-0.009998,1.279137,1.216797,1.546962
5122,-3.226562,-1.088013,-0.009998,1.283130,1.092773,1.551754
5123,-3.226562,-1.081352,-0.009998,1.287126,1.186523,1.556549
5124,-3.226562,-1.074688,-0.009998,1.291124,1.218750,1.561347
5125,-3.226562,-1.068015,-0.009998,1.295128,1.190430,1.566152
5126,-3.226562,-1.061339,-0.009998,1.299134,1.132812,1.570959
5127,-3.226562,-1.054654,-0.009998,1.303145,1.171875,1.575772
5128,-3.226562,-1.047963,-0.009998,1.307160,1.191406,1.580590
5129,-3.226562,-1.041269,-0.009998,1.311176,1.151367,1.585409
5130,-3.226562,-1.034566,-0.009998,1.315198,1.116211,1.590235
5131,-3.226562,-1.027860,-0.009998,1.319221,1.094727,1.595064
5132,-3.226562,-1.021146,-0.009998,1.323250,1.161133,1.599898
5133,-3.226562,-1.014426,-0.009998,1.327282,1.118164,1.604737
5134,-3.226562,-1.007702,-0.009998,1.331316,1.194336,1.609577
5135,-3.226562,-1.000970,-0.009998,1.335355,1.176758,1.614424
5136,-3.226562,-0.994233,-0.009998,1.339398,1.170898,1.619275
5137,-3.226562,-0.987493,-0.009998,1.343442,1.241211,1.624128
5138,-3.226562,-0.980744,-0.009998,1.347491,1.150391,1.628987
5139,-3.226562,-0.973993,-0.009998,1.351542,1.179688,1.633848
5140,-3.226562,-0.967233,-0.009998,1.355598,1.203125,1.638716
5141,-3.226562,-0.960468,-0.009998,1.359657,1.165039,1.643587
5142,-3.226562,-0.953700,-0.009998,1.363718,1.142578,1.648459
5143,-3.226562,-0.946924,-0.009998,1.367783,1.125977,1.653338
5144,-3.226562,-0.940145,0.099998,1.371851,1.132812,1.526223
5145,-3.226562,-0.933358,0.099998,1.375923,1.166992,1.531109
5146,-3.226562,-0.926566,0.099998,1.379998,1.233398,1.535999
5147,-3.226562,-0.919771,0.099998,1.384075,1.160156,1.540892
5148,-3.226562,-0.912969,0.099998,1.388156,1.196289,1.545789
5149,-3.226562,-0.906164,0.099998,1.392239,1.101562,1.550689
5150,-3.226562,-0.899351,0.099998,1.396327,1.207031,1.555594
5151,-3.226562,-0.892533,0.099998,1.400418,1.137695,1.560503
5152,-3.226562,-0.885713,0.099998,1.404510,1.202148,1.565414
5153,-3.226562,-0.878885,0.099998,1.408607,1.100586,1.570330
5154,-3.226562,-0.872055,0.099998,1.412705,1.187500,1.575248
5155,-3.226562,-0.865216,0.099998,1.416808,1.112305,1.580171
5156,-3.226562,-0.858374,0.099998,1.420913,1.108398,1.585098
5157,-3.226562,-0.851529,0.099998,1.425020,1.177734,1.590026
5158,-3.226562,-0.844676,0.099998,1.429132,1.243164,1.594960
5159,-3.226562,-0.837819,0.099998,1.433246,1.097656,1.599897
5160,-3.226562,-0.830959,0.099998,1.437362,1.169922,1.604836
5161,-3.226562,-0.824093,0.099998,1.441482,1.112305,1.609780
5162,-3.226562,-0.817224,0.099998,1.445603,1.085938,1.614726
5163,-3.226562,-0.810348,0.099998,1.449729,1.149414,1.619676
5164,-3.226562,-0.803467,0.099998,1.453857,1.146484,1.624631
5165,-3.226562,-0.796585,0.099998,1.457987,1.132812,1.629586
5166,-3.226562,-0.789695,0.099998,1.462121,1.224609,1.634547
5167,-3.226562,-0.782803,0.099998,1.466256,1.060547,1.639509
5168,-3.226562,-0.775905,0.099998,1.470395,1.163086,1.644476
5169,-3.226562,-0.769002,0.099998,1.474537,1.148438,1.649446
5170,-3.207031,-0.762097,0.219999,1.466961,1.157227,1.496354
5171,-3.207031,-0.755185,0.219999,1.471108,1.189453,1.501330
5172,-3.207031,-0.748272,0.219999,1.475256,1.089844,1.506308
5173,-3.207031,-0.741351,0.219999,1.479408,1.124023,1.511290
5174,-3.207031,-0.734427,0.219999,1.483563,1.034180,1.516276
5175,-3.207031,-0.727501,0.219999,1.487718,1.167969,1.521263
5176,-3.207031,-0.720568,0.219999,1.491878,1.153320,1.526254
5177,-3.207031,-0.713631,0.219999,1.496040,1.156250,1.531249
5178,-3.207031,-0.706693,0.219999,1.500203,1.143555,1.536244
5179,-3.207031,-0.699748,0.219999,1.504370,1.084961,1.541245
5180,-3.207031,-0.692802,0.219999,1.508538,1.141602,1.546246
5181,-3.207031,-0.685849,0.219999,1.512709,1.183594,1.551252
5182,-3.207031,-0.678893,0.219999,1.516883,1.138672,1.556261
5183,-3.207031,-0.671935,0.219999,1.521058,1.120117,1.561270
5184,-3.207031,-0.664971,0.219999,1.525237,1.098633,1.566285
5185,-3.207031,-0.658005,0.219999,1.529416,1.240234,1.571300
5186,-3.207031,-0.651033,0.219999,1.533599,1.155273,1.576319
5187,-3.207031,-0.644058,0.219999,1.537784,1.119141,1.581342
5188,-3.207031,-0.637081,0.219999,1.541970,1.108398,1.586365
5189,-3.207031,-0.630099,0.219999,1.546160,1.093750,1.591392
5190,-3.207031,-0.623115,0.219999,1.550350,1.147461,1.596421
5191,-3.207031,-0.616125,0.219999,1.554544,1.147461,1.601453
5192,-3.207031,-0.609132,0.219999,1.558740,1.134766,1.606489
5193,-3.207031,-0.602137,0.219999,1.562936,1.143555,1.611524
5194,-3.207031,-0.595137,0.219999,1.567137,1.014648,1.616565
5195,-3.179688,-0.588136,0.349998,1.554931,1.071289,1.445919
5196,-3.179688,-0.581129,0.349998,1.559135,1.082031,1.450964
5197,-3.179688,-0.574119,0.349998,1.563341,1.169922,1.456011
5198,-3.179688,-0.567108,0.349998,1.567548,1.176758,1.461059
5199,-3.179688,-0.560091,0.349998,1.571758,1.128906,1.466111
5200,-3.179688,-0.553071,0.349998,1.575970,1.172852,1.471166
5201,-3.179688,-0.546051,0.349998,1.580182,1.146484,1.476220
5202,-3.179688,-0.539025,0.349998,1.584398,1.088867,1.481279
5203,-3.179688,-0.531999,0.349998,1.588613,1.135742,1.486338
5204,-3.179688,-0.524966,0.349998,1.592833,1.133789,1.491401
5205,-3.179688,-0.517931,0.349998,1.597054,1.123047,1.496467
5206,-3.179688,-0.510896,0.349998,1.601275,0.983398,1.501532
5207,-3.179688,-0.503855,0.349998,1.605500,1.044922,1.506602
5208,-3.179688,-0.496814,0.349998,1.609724,1.030273,1.511671
5209,-3.179688,-0.489767,0.349998,1.613952,1.065430,1.516745
5210,-3.179688,-0.482717,0.349998,1.618182,1.171875,1.521820
5211,-3.179688,-0.475668,0.349998,1.622412,1.153320,1.526896
5212,-3.179688,-0.468613,0.349998,1.626645,1.081055,1.531976
5213,-3.179688,-0.461558,0.349998,1.630878,1.121094,1.537055
5214,-3.179688,-0.454498,0.349998,1.635114,1.111328,1.542138
5215,-3.179688,-0.447435,0.349998,1.639351,1.040039,1.547224
5216,-3.179688,-0.440373,0.349998,1.643589,1.073242,1.552309
5217,-3.179688,-0.433305,0.349998,1.647830,1.114258,1.557397
5218,-3.179688,-0.426237,0.349998,1.652070,1.084961,1.562486
5219,-3.179688,-0.419165,0.349998,1.656314,1.161133,1.567578
5220,-3.179688,-0.412090,0.349998,1.660559,1.119141,1.572672
5221,-3.136719,-0.405015,0.469999,1.639022,1.225586,1.402828
5222,-3.136719,-0.397935,0.469999,1.643270,1.145508,1.407925
5223,-3.136719,-0.390853,0.469999,1.647519,1.111328,1.413024
5224,-3.136719,-0.383772,0.469999,1.651768,1.077148,1.418123
5225,-3.136719,-0.376686,0.469999,1.656020,1.014648,1.423225
5226,-3.136719,-0.369600,0.469999,1.660271,1.138672,1.428326
5227,-3.136719,-0.362509,0.469999,1.664526,1.092773,1.433432
5228,-3.136719,-0.355417,0.469999,1.668781,1.086914,1.438538
5229,-3.136719,-0.348325,0.469999,1.673036,1.128906,1.443645
5230,-3.136719,-0.341228,0.469999,1.677294,1.052734,1.448754
5231,-3.136719,-0.334133,0.469999,1.681552,1.044922,1.453863
5232,-3.136719,-0.327032,0.469999,1.685812,1.095703,1.458975
5233,-3.136719,-0.319930,0.469999,1.690073,1.049805,1.464089
5234,-3.136719,-0.312829,0.469999,1.694334,1.122070,1.469202
5235,-3.136719,-0.305723,0.469999,1.698598,1.103516,1.474318
5236,-3.136719,-0.298618,0.469999,1.702861,1.000977,1.479434
5237,-3.136719,-0.291508,0.469999,1.707126,1.083984,1.484552
5238,-3.136719,-0.284398,0.469999,1.711393,1.046875,1.489672
5239,-3.136719,-0.277288,0.469999,1.715659,1.031250,1.494791
5240,-3.136719,-0.270174,0.469999,1.719927,1.049805,1.499913
5241,-3.136719,-0.263058,0.469999,1.724197,1.146484,1.505037
5242,-3.136719,-0.255944,0.469999,1.728465,0.997070,1.510159
5243,-3.136719,-0.248825,0.469999,1.732736,1.028320,1.515285
5244,-3.136719,-0.241708,0.469999,1.737007,1.070312,1.520409
5245,-3.136719,-0.234586,0.469999,1.741280,1.108398,1.525536
5246,-3.136719,-0.227464,0.469999,1.745553,1.122070,1.530665
5247,-3.078125,-0.220342,0.589998,1.714670,1.079102,1.349606
5248,-3.078125,-0.213217,0.589998,1.718945,1.045898,1.354736
5249,-3.078125,-0.206093,0.589998,1.723219,1.070312,1.359865
5250,-3.078125,-0.198966,0.589998,1.727496,1.029297,1.364997
5251,-3.078125,-0.191837,0.589998,1.731773,1.030273,1.370130
5252,-3.078125,-0.184710,0.589998,1.736049,0.968750,1.375261
5253,-3.078125,-0.177579,0.589998,1.740328,0.965820,1.380395
5254,-3.078125,-0.170450,0.589998,1.744605,1.083984,1.385528
5255,-3.078125,-0.163317,0.589998,1.748885,1.078125,1.390664
5256,-3.078125,-0.156183,0.589998,1.753165,1.047852,1.395800
5257,-3.078125,-0.149051,0.589998,1.757444,1.051758,1.400935
5258,-3.078125,-0.141916,0.589998,1.761726,0.975586,1.406073
5259,-3.078125,-0.134782,0.589998,1.766006,1.073242,1.411209
5260,-3.078125,-0.127645,0.589998,1.770288,1.038086,1.416348
5261,-3.078125,-0.120507,0.589998,1.774571,1.080078,1.421487
5262,-3.078125,-0.113371,0.589998,1.778852,1.023438,1.426625
5263,-3.078125,-0.106232,0.589998,1.783136,1.051758,1.431765
5264,-3.078125,-0.099092,0.589998,1.787420,1.085938,1.436906
5265,-3.078125,-0.091955,0.589998,1.791702,0.981445,1.442045
5266,-3.078125,-0.084814,0.589998,1.795987,1.054688,1.447186
5267,-3.078125,-0.077676,0.589998,1.800270,0.985352,1.452326
5268,-3.078125,-0.070534,0.589998,1.804555,1.068359,1.457468
5269,-3.078125,-0.063392,0.589998,1.808840,0.932617,1.462610
5270,-3.078125,-0.056252,0.589998,1.813124,1.028320,1.467751
5271,-3.078125,-0.049109,0.589998,1.817410,0.981445,1.472894
5272,-3.007812,-0.041969,0.709999,1.779506,0.973633,1.283409
5273,-3.007812,-0.034825,0.709999,1.783792,1.042969,1.288552
5274,-3.007812,-0.027682,0.709999,1.788078,1.047852,1.293695
5275,-3.007812,-0.020541,0.709999,1.792363,1.094727,1.298837
5276,-3.007812,-0.013397,0.709999,1.796649,0.986328,1.303980
5277,-3.007812,-0.006256,0.709999,1.800934,0.997070,1.309122
5278,-3.007812,0.000888,0.709999,1.805220,0.893555,1.314265
5279,-3.007812,0.008032,0.709999,1.809507,0.919922,1.319409
5280,-3.007812,0.015173,0.709999,1.813791,1.093750,1.324551
5281,-3.007812,0.022317,0.709999,1.818078,1.018555,1.329694
5282,-3.007812,0.029461,0.709999,1.822364,1.021484,1.334838
5283,-3.007812,0.036601,0.709999,1.826648,0.976562,1.339979
5284,-3.007812,0.043745,0.709999,1.830934,1.016602,1.345122
5285,-3.007812,0.050885,0.709999,1.835218,0.918945,1.350263
5286,-3.007812,0.058028,0.709999,1.839504,0.991211,1.355406
5287,-3.007812,0.065170,0.709999,1.843790,0.972656,1.360549
5288,-3.007812,0.072309,0.709999,1.848073,1.033203,1.365689
5289,-3.007812,0.079451,0.709999,1.852358,0.995117,1.370831
5290,-3.007812,0.086589,0.709999,1.856641,0.880859,1.375971
5291,-3.007812,0.093730,0.709999,1.860926,0.935547,1.381112
5292,-3.007812,0.100870,0.709999,1.865210,0.952148,1.386253
5293,-3.007812,0.108007,0.709999,1.869492,0.963867,1.391391
5294,-3.007812,0.115146,0.709999,1.873775,0.960938,1.396531
5295,-3.007812,0.122282,0.709999,1.878057,0.901367,1.401669
5296,-3.007812,0.129419,0.709999,1.882339,1.022461,1.406808
5297,-3.007812,0.136556,0.709999,1.886621,0.973633,1.411947
5298,-2.937500,0.143690,0.829998,1.848714,0.996094,1.222459
5299,-2.937500,0.150825,0.829998,1.852995,0.970703,1.227597
5300,-2.937500,0.157957,0.829998,1.857274,0.977539,1.232731
5301,-2.937500,0.165090,0.829998,1.861554,0.959961,1.237867
5302,-2.937500,0.172223,0.829998,1.865834,0.966797,1.243003
5303,-2.937500,0.179352,0.829998,1.870111,0.899414,1.248136
5304,-2.937500,0.186482,0.829998,1.874390,0.958008,1.253270
5305,-2.937500,0.193612,0.829998,1.878667,1.025391,1.258403
5306,-2.937500,0.200738,0.829998,1.882943,0.923828,1.263534
5307,-2.937500,0.207865,0.829998,1.887219,1.031250,1.268665
5308,-2.937500,0.214988,0.829998,1.891493,0.935547,1.273794
5309,-2.937500,0.222113,0.829998,1.895768,0.979492,1.278924
5310,-2.937500,0.229237,0.829998,1.900042,0.909180,1.284053
5311,-2.937500,0.236357,0.829998,1.904314,1.043945,1.289179
5312,-2.937500,0.243478,0.829998,1.908587,0.963867,1.294307
5313,-2.937500,0.250595,0.829998,1.912857,1.058594,1.299431
5314,-2.937500,0.257713,0.829998,1.917128,0.949219,1.304556
5315,-2.937500,0.264830,0.829998,1.921398,0.908203,1.309680
5316,-2.937500,0.271942,0.829998,1.925665,0.996094,1.314801
